rank,gene_id,gene_index,final_score,ig_score,gxi_score,statistical_score,mi_score,consensus,fold_change,log_fold_change,p_value_corrected,cohens_d,gene_symbol,gene_name,gene_summary,is_known_cancer_gene,validation_score
17,LOC642587,10068,0.9984169684423059,0.04362901672720909,0.040311578661203384,0.44384966293970746,0.040542140651177894,4,1.5608645677566528,1.3566309213638306,0.0,1.7546253204345703,ZC4H2,zinc finger C4H2-type containing,"This gene encodes a member of the zinc finger domain-containing protein family. This family member has a C-terminal zinc finger domain that is characterized by four cysteine residues and two histidine residues, and it also includes a coiled-coil region. This protein has been detected as an autoantig",False,0.2
18,HIST1H3G,7860,0.998392613839286,0.036454688757658005,0.03616715595126152,0.4351162910461426,0.03805417852229409,4,1.496514081954956,1.3199150562286377,0.0,1.5569746494293213,HIST1H3G,Unknown,,False,0.0
19,FAM38B,6068,0.998270840824186,0.040727756917476654,0.03963436931371689,0.43917740881443024,0.037155800733040145,4,1.4682021141052246,1.3034604787826538,0.0,1.7071200609207153,H3C8,H3 clustered histone 8,"Histones are basic nuclear proteins that are responsible for the nucleosome structure of the chromosomal fiber in eukaryotes. Two molecules of each of the four core histones (H2A, H2B, H3, and H4) form an octamer, around which approximately 146 bp of DNA is wrapped in repeating units, called nucleos",False,0.4
20,S1PR5,15460,0.9982594211164374,0.030218543484807014,0.028726771473884583,0.43390876054763794,0.039963948046048525,4,1.5276577472686768,1.3378010988235474,0.0,1.4896050691604614,PIEZO2,piezo type mechanosensitive ion channel component 2,The protein encoded by this gene contains more than thirty transmembrane domains and likely functions as part of mechanically-activated (MA) cation channels. These channels serve to connect mechanical forces to biological signals. The encoded protein quickly adapts MA currents in somatosensory neuro,False,0.2
21,TCAM1P,17778,0.9980954876824424,0.055790115147829056,0.054817795753479004,0.4660867353280385,0.05608412243981786,4,2.0784826278686523,1.622219443321228,0.0,1.9041193723678589,S1PR5,sphingosine-1-phosphate receptor 5,"The lysosphingolipid sphingosine 1-phosphate (S1P) regulates cell proliferation, apoptosis, motility, and neurite retraction. Its actions may be both intracellular as a second messenger and extracellular as a receptor ligand. S1P and the structurally related lysolipid mediator lysophosphatidic acid ",False,0.4
22,SMC1B,16504,0.9980906167618383,0.05421760678291321,0.05265609920024872,0.47103695074717206,0.0453465212929538,4,2.1193177700042725,1.641230583190918,0.0,2.0117907524108887,TCAM1P,"testicular cell adhesion molecule 1, pseudogene",This pseudogene is located downstream from the growth hormone locus on chromosome 17. This locus evolved by a series of partial duplications that have disrupted the human gene. A homologous gene in mouse encodes a testis-specific cell adhesion protein that may play a role in germ cell-Sertoli cell i,False,0.2
23,PRDM15,14012,0.9980516493970064,0.056324318051338196,0.05656411126255989,0.44983697930971783,0.04213539671479127,4,1.631809949874878,1.3960553407669067,0.0,1.8632994890213013,TCAM1P,"testicular cell adhesion molecule 1, pseudogene",,False,0.0
24,SERPINB4,15807,0.9980370366351944,0.0825868770480156,0.08208243548870087,0.48884839316209155,0.06320990035647833,4,2.2934987545013428,1.7196210622787476,0.0,2.371953010559082,SMC1B,structural maintenance of chromosomes 1B,"SMC1L2 belongs to a family of proteins required for chromatid cohesion and DNA recombination during meiosis and mitosis (3:Revenkova et al., 2001 [PubMed 11564881]).[supplied by OMIM, Mar 2008].",False,0.4
25,KCNS1,8842,0.9979591019055305,0.042884260416030884,0.043496545404195786,0.44014861683050793,0.040889514843175156,4,1.6062421798706055,1.3819711208343506,0.0,1.5982162952423096,PRDM15,PR/SET domain 15,"Predicted to enable DNA-binding transcription activator activity, RNA polymerase II-specific; RNA polymerase II cis-regulatory region sequence-specific DNA binding activity; and promoter-specific chromatin binding activity. Predicted to be involved in positive regulation of transcription by RNA poly",False,0.2
26,ABCC9,95,0.9979542309849265,0.029505448415875435,0.029752347618341446,0.4300588170687358,0.03990977096640669,4,1.3807942867279053,1.2514430284500122,0.0,1.520970106124878,SERPINB4,serpin family B member 4,"The protein encoded by this gene is a member of the serpin family of serine protease inhibitors. The encoded protein is highly expressed in many tumor cells and can inactivate granzyme M, an enzyme that kills tumor cells. This protein, along with serpin B3, can be processed into smaller fragments th",False,0.4
27,SERPINB13,15804,0.9979250054613025,0.06542936712503433,0.06332197785377502,0.4611518283685048,0.037228580827945335,4,1.987192153930664,1.5787900686264038,0.0,1.8473626375198364,KCNS1,potassium voltage-gated channel modifier subfamily S member 1,Voltage-gated potassium channels form the largest and most diversified class of ion channels and are present in both excitable and nonexcitable cells. Their main functions are associated with the regulation of the resting membrane potential and the control of the shape and frequency of action potent,False,0.2
28,SERPINB3,15806,0.9979152636200945,0.0598609559237957,0.05952249467372894,0.48316389322280884,0.0555565318282043,4,2.131963014602661,1.6470671892166138,0.0,2.3629536628723145,ABCC9,ATP binding cassette subfamily C member 9,"The protein encoded by this gene is a member of the superfamily of ATP-binding cassette (ABC) transporters. ABC proteins transport various molecules across extra- and intra-cellular membranes. ABC genes are divided into seven distinct subfamilies (ABC1, MDR/TAP, MRP, ALD, OABP, GCN20, White). This p",False,0.4
29,DMC1,5019,0.9978227161286186,0.05414460599422455,0.0522911362349987,0.43284406264623004,0.04179147594385424,4,1.441733479499817,1.2879056930541992,0.0,1.543588399887085,SERPINB13,serpin family B member 13,"The protein encoded by this gene is a member of the serpin family of serine protease inhibitors. The encoded protein inhibits the activity of cathepsin K and is itself transcriptionally repressed by RUNX1. This gene is downregulated in many types of cancer. [provided by RefSeq, Jan 2017].",False,0.4
30,LIG1,9566,0.9977399104783508,0.033379532396793365,0.033151715993881226,0.44712910056114197,0.04108986074947252,4,1.5634262561798096,1.358073353767395,0.0,1.8504468202590942,SERPINB3,serpin family B member 3,"Enables cysteine-type endopeptidase inhibitor activity; protease binding activity; and virus receptor activity. Involved in several processes, including autocrine signaling; paracrine signaling; and regulation of cellular protein metabolic process. Located in cytoplasmic vesicle; extracellular exoso",False,0.4
31,ARHGEF33,969,0.9977155558753308,0.09218791872262955,0.09051115065813065,0.449912428855896,0.04744903426118441,4,1.734664797782898,1.4513640403747559,0.0,1.762708067893982,HID1,HID1 domain containing,"Located in Golgi cisterna; cytoplasmic microtubule; and cytosol. Is extrinsic component of Golgi membrane. [provided by Alliance of Genome Resources, Apr 2022]",False,0.2
32,ZSCAN18,20501,0.9976571048280829,0.04672344774007797,0.04604828357696533,0.44062452018260956,0.040025910839671,4,1.5822194814682007,1.3686116933822632,0.0,1.6365162134170532,DMC1,DNA meiotic recombinase 1,"This gene encodes a member of the superfamily of recombinases (also called DNA strand-exchange proteins). Recombinases are important for repairing double-strand DNA breaks during mitosis and meiosis. This protein, which is evolutionarily conserved, is reported to be essential for meiotic homologous ",False,0.2
33,KRT5,9254,0.9976522339074789,0.0365031398832798,0.03475489467382431,0.43855178356170654,0.03948159670645346,4,1.442664384841919,1.288455605506897,0.0,1.7138891220092773,LRIG1,leucine rich repeats and immunoglobulin like domains 1,"Predicted to act upstream of or within several processes, including innervation; otolith morphogenesis; and sensory perception of sound. Predicted to be located in plasma membrane. Predicted to be active in extracellular matrix and extracellular space. [provided by Alliance of Genome Resources, Apr ",False,0.2
34,KRT6A,9255,0.9976473629868748,0.030411746352910995,0.0297089796513319,0.4478073517481486,0.051198847102667866,4,1.5778254270553589,1.366154670715332,0.0,1.8563951253890991,LIG1,DNA ligase 1,"This gene encodes a member of the ATP-dependent DNA ligase protein family. The encoded protein functions in DNA replication, recombination, and the base excision repair process. Mutations in this gene that lead to DNA ligase I deficiency result in immunodeficiency and increased sensitivity to DNA-da",False,0.4
35,KRT6C,9257,0.997603524701439,0.033968355506658554,0.03295052796602249,0.4422524770100911,0.04355395348135671,4,1.5685452222824097,1.360951542854309,0.0,1.6990290880203247,ARHGEF33,Rho guanine nucleotide exchange factor 33,"Predicted to enable guanyl-nucleotide exchange factor activity. Predicted to be involved in regulation of catalytic activity. [provided by Alliance of Genome Resources, Apr 2022]",False,0.2
36,KLHDC7B,9131,0.997569428257211,0.041016969829797745,0.040128663182258606,0.4374076823393504,0.04831108401559803,4,1.606841802597046,1.38230299949646,0.0,1.5153886079788208,ZSCAN18,zinc finger and SCAN domain containing 18,"Predicted to enable DNA-binding transcription factor activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to be located in nucleus. [provided by",False,0.2
37,ZNF506,20205,0.9975061062893591,0.07783172279596329,0.07584116607904434,0.45179655651251477,0.05248079803120209,4,1.8857276439666748,1.528935194015503,0.0,1.6681690216064453,KRT5,keratin 5,The protein encoded by this gene is a member of the keratin gene family. The type II cytokeratins consist of basic or neutral proteins which are arranged in pairs of heterotypic keratin chains coexpressed during differentiation of simple and stratified epithelial tissues. This type II cytokeratin is,False,0.2
38,ZNF626,20306,0.9973210113064073,0.0276950616389513,0.02697601541876793,0.445429523785909,0.045378882467003834,4,1.5445146560668945,1.3473905324935913,0.0,1.818371057510376,KRT6A,keratin 6A,The protein encoded by this gene is a member of the keratin gene family. The type II cytokeratins consist of basic or neutral proteins which are arranged in pairs of heterotypic keratin chains coexpressed during differentiation of simple and stratified epithelial tissues. As many as six of this type,False,0.2
39,ZNF583,20271,0.9970823361968115,0.04127134010195732,0.04041312634944916,0.4533575127522151,0.06575189836170758,4,1.8859933614730835,1.5290679931640625,0.0,1.714732050895691,KRT6C,keratin 6C,"Keratins are intermediate filament proteins responsible for the structural integrity of epithelial cells and are subdivided into epithelial keratins and hair keratins. The type II keratins are clustered in a region of chromosome 12q13. [provided by RefSeq, Jul 2009].",False,0.2
40,TMEM108,18147,0.9963357399570973,0.04802041873335838,0.04707324132323265,0.42881880203882855,0.041582142033048664,4,1.3095905780792236,1.207637071609497,0.0,1.5549734830856323,KRT6A,keratin 6A,The protein encoded by this gene is a member of the keratin gene family. The type II cytokeratins consist of basic or neutral proteins which are arranged in pairs of heterotypic keratin chains coexpressed during differentiation of simple and stratified epithelial tissues. As many as six of this type,False,0.2
41,LOC254559,9866,0.9962059225095343,0.0482780784368515,0.045574020594358444,0.4315411349137624,0.036559720945511964,4,1.4012038707733154,1.2637579441070557,0.0,1.545030117034912,KLHDC7B,kelch domain containing 7B,,False,0.0
42,ZNF608,20290,0.9955412653262027,0.05868266522884369,0.05803297460079193,0.43871399263540906,0.03850701495634534,4,1.7035105228424072,1.4348340034484863,0.0,1.4579092264175415,ZNF506,zinc finger protein 506,"Predicted to enable DNA-binding transcription factor activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Located in nucleolus. [provided by Alliance of Genome ",False,0.4
43,ZNF429,20153,0.9954898511536706,0.04518972709774971,0.04453448951244354,0.43650126953919727,0.038430770420821325,4,1.659970760345459,1.4114103317260742,0.0,1.4350674152374268,ZNF626,zinc finger protein 626,"Predicted to enable DNA-binding transcription factor activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Predicted to be located in nucleus. [provided by Allia",False,0.2
44,ZNF788,20420,0.9954112899260599,0.046520523726940155,0.04497189447283745,0.4290510465701421,0.039131253840922975,4,1.4728875160217285,1.3061965703964233,0.0,1.3986438512802124,ZNF583,zinc finger protein 583,"Predicted to enable DNA-binding transcription factor activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to be active in nucleus. [provided by ",False,0.4
45,ZNF493,20197,0.9953431958252621,0.05129491165280342,0.05011068657040596,0.4340728422005971,0.04206328893658573,4,1.5809600353240967,1.3679077625274658,0.0,1.441225290298462,TMEM108,transmembrane protein 108,"Predicted to be involved in several processes, including cellular response to brain-derived neurotrophic factor stimulus; nervous system development; and regulation of signal transduction. Predicted to be located in somatodendritic compartment. Predicted to be active in axon; endosome; and postsynap",False,0.2
46,SPRR2A,17185,0.9946741230602925,0.028893964365124702,0.028201207518577576,0.4277488887310028,0.038386746273999295,4,1.442491054534912,1.2883533239364624,0.0,1.3899755477905273,SPRR2A,Unknown,,False,0.0
47,EFHA2,5403,0.9945349287604232,0.03152448683977127,0.029857773333787918,0.42589837809403736,0.038935436641036825,4,1.3104315996170044,1.2081623077392578,0.0,1.4665197134017944,ZNF608,zinc finger protein 608,"Predicted to enable metal ion binding activity. Predicted to be involved in negative regulation of transcription by RNA polymerase II. Predicted to be active in nucleus. [provided by Alliance of Genome Resources, Apr 2022]",False,0.2
48,ZNF43,20160,0.993949715913776,0.02766266278922558,0.028144417330622673,0.4294235755999883,0.03694676164480848,4,1.4569324254989624,1.2968581914901733,0.0,1.4257748126983643,ZNF429,zinc finger protein 429,"Predicted to enable DNA-binding transcription factor activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to be active in nucleus. [provided by ",False,0.4
49,PLA2G5,13528,0.9936853198499505,0.02905491180717945,0.028884030878543854,0.42583881815274555,0.03712447911270966,4,1.2506099939346313,1.1703159809112549,0.0,1.5245544910430908,ZNF788P,"zinc finger family member 788, pseudogene","Predicted to be involved in regulation of transcription, DNA-templated. Located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]",False,0.2
50,GSPT2,7486,0.9931940097217197,0.027798591181635857,0.026724694296717644,0.43882670998573303,0.035705526821106615,4,1.5448204278945923,1.3475637435913086,0.0,1.6199809312820435,ZNF493,zinc finger protein 493,"Predicted to enable DNA-binding transcription activator activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to be active in nucleus. [provided ",False,0.2
