rank,gene_id,gene_index,final_score,ig_score,gxi_score,statistical_score,mi_score,consensus,fold_change,log_fold_change,p_value_corrected,cohens_d,gene_symbol,gene_name,gene_summary,is_known_cancer_gene,validation_score
25,DKK3,4982,0.9945958645188138,0.04151245951652527,0.04034067690372467,0.6503040889898936,0.09428809964182538,4,4.043265342712402,2.3343582153320312,0.0,5.46585750579834,DKK3,dickkopf Wnt signaling pathway inhibitor 3,This gene encodes a protein that is a member of the dickkopf family. The secreted protein contains two cysteine rich regions and is involved in embryonic development through its interactions with the Wnt signaling pathway. The expression of this gene is decreased in a variety of cancer cell lines an,False,0.2
26,MCAM,10696,0.9944993452349691,0.041643429547548294,0.04099990054965019,0.6308397750059763,0.09411620054153391,4,4.3232316970825195,2.412302255630493,0.0,4.601961612701416,MCAM,melanoma cell adhesion molecule,"Involved in glomerular filtration and vascular wound healing. Acts upstream of or within angiogenesis. Located in external side of plasma membrane. Biomarker of chronic obstructive pulmonary disease and uveal melanoma. [provided by Alliance of Genome Resources, Apr 2022]",False,0.2
27,PRSSL1,14210,0.9943792905423875,0.15448684990406036,0.1499321460723877,0.7712164719899496,0.09474665232638557,4,6.203333854675293,2.8486647605895996,0.0,6.933160305023193,KLK10,kallikrein related peptidase 10,Kallikreins are a subgroup of serine proteases having diverse physiological functions. Growing evidence suggests that many kallikreins are implicated in carcinogenesis and some have potential as novel cancer and other disease biomarkers. This gene is one of the fifteen kallikrein subfamily members l,False,0.2
28,RGMB,14897,0.993607512407624,0.04411141574382782,0.04328666254878044,0.6079429189364115,0.09431023965078178,4,3.8767218589782715,2.285911798477173,0.0,4.361565589904785,PRSS57,serine protease 57,"This gene encodes an arginine-specific serine protease and member of the peptidase S1 family of proteins. The encoded protein may undergo proteolytic activation before storage in azurophil granules, in neutrophil cells of the immune system. Following neutrophil activation, the protease is released i",False,0.2
29,DISC2,4963,0.9932194436801007,0.08141446113586426,0.07935807853937149,0.6755901674429575,0.09350454915760875,4,5.4531145095825195,2.689995527267456,0.0,4.8145904541015625,RGMB,repulsive guidance molecule BMP co-receptor b,"RGMB is a glycosylphosphatidylinositol (GPI)-anchored member of the repulsive guidance molecule family (see RGMA, MIM 607362) and contributes to the patterning of the developing nervous system (Samad et al., 2005 [PubMed 15671031]).[supplied by OMIM, Apr 2009].",False,0.4
30,NFE2,11817,0.9931678971116242,0.05401722341775894,0.05237482488155365,0.6342612107594808,0.09561342624333191,4,3.661250352859497,2.220716953277588,0.0,5.366585731506348,DISC2,disrupted in schizophrenia 2,"DISC2 is thought to specify a noncoding RNA molecule antisense to DISC1 (MIM 605210). Both genes were found to be disrupted by a translocation in a large schizophrenia (MIM 181500) kindred.[supplied by OMIM, Jul 2002].",False,0.2
31,MPO,11097,0.9928013059105115,0.07466039806604385,0.07183562219142914,0.7176544467608134,0.09313344405977331,4,5.974717617034912,2.8021347522735596,0.0,5.554915428161621,NFE2,"nuclear factor, erythroid 2","Enables several functions, including WW domain binding activity; identical protein binding activity; and protein N-terminus binding activity. Contributes to cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Pre",False,0.2
32,DAB2IP,4625,0.9925491891457384,0.06518036127090454,0.06380071491003036,0.6618656516075134,0.09336519158450818,4,5.305250644683838,2.6565537452697754,0.0,4.550718784332275,MPO,myeloperoxidase,"Myeloperoxidase (MPO) is a heme protein synthesized during myeloid differentiation that constitutes the major component of neutrophil azurophilic granules. Produced as a single chain precursor, myeloperoxidase is subsequently cleaved into a light and heavy chain. The mature myeloperoxidase is a tetr",False,0.4
33,PTPRK,14390,0.991486053836597,0.04205887392163277,0.04274608939886093,0.680255115032196,0.0928923679357827,4,4.96177864074707,2.575742721557617,0.0,5.44587516784668,DAB2IP,DAB2 interacting protein,"DAB2IP is a Ras (MIM 190020) GTPase-activating protein (GAP) that acts as a tumor suppressor. The DAB2IP gene is inactivated by methylation in prostate and breast cancers (Yano et al., 2005 [PubMed 15386433]).[supplied by OMIM, May 2010].",False,0.4
34,WWTR1,19646,0.9913549206215511,0.06294625997543335,0.061426807194948196,0.6293132503827413,0.09188177386013852,4,4.340746879577637,2.417041540145874,0.0,4.5386505126953125,PTPRK,protein tyrosine phosphatase receptor type K,"The protein encoded by this gene is a member of the protein tyrosine phosphatase (PTP) family. PTPs are known to be signaling molecules that regulate a variety of cellular processes including cell growth, differentiation, mitotic cycle, and oncogenic transformation. This PTP possesses an extracellul",False,0.2
35,NPAS2,12020,0.9907785500455151,0.04171987995505333,0.04121629148721695,0.658929834763209,0.09182242905192006,4,4.255150318145752,2.3937320709228516,0.0,5.512744903564453,WWTR1,WW domain containing transcription regulator 1,"Enables transcription coactivator activity. Involved in several processes, including hippo signaling; positive regulation of cell differentiation; and regulation of signal transduction. Located in cytosol and nuclear body. [provided by Alliance of Genome Resources, Apr 2022]",False,0.4
36,FLT3,6544,0.9906989575103449,0.0654480904340744,0.06302471458911896,0.6412986616293589,0.09173212093701566,4,3.869990348815918,2.283918857574463,0.0,5.368969440460205,NPAS2,neuronal PAS domain protein 2,The protein encoded by this gene is a member of the basic helix-loop-helix (bHLH)-PAS family of transcription factors. A similar mouse protein may play a regulatory role in the acquisition of specific types of memory. It also may function as a part of a molecular clock operative in the mammalian for,False,0.4
37,PARVA,12963,0.990655367608257,0.09139271080493927,0.08971010893583298,0.7138545910517374,0.09207759320865438,4,5.927962303161621,2.792431116104126,0.0,5.487675666809082,FLT3,fms related receptor tyrosine kinase 3,"This gene encodes a class III receptor tyrosine kinase that regulates hematopoiesis. This receptor is activated by binding of the fms-related tyrosine kinase 3 ligand to the extracellular domain, which induces homodimer formation in the plasma membrane leading to autophosphorylation of the receptor.",False,0.4
38,HBD,7656,0.9905657880538832,0.06927736103534698,0.06734935194253922,0.6384190618991852,0.09218986845247645,4,5.062724590301514,2.599966287612915,0.0,4.089847564697266,PARVA,parvin alpha,"This gene encodes a member of the parvin family of actin-binding proteins. Parvins are associated with focal contacts and contain calponin homology domains that bind to actin filaments. The encoded protein is part of the integrin-linked kinase signaling complex and plays a role in cell adhesion, mot",False,0.4
39,LOC100128573,9673,0.9896039564280651,0.03805923834443092,0.037824228405952454,0.6063802738984426,0.09677267100352482,4,3.8550589084625244,2.2794888019561768,0.0,4.3363494873046875,HBD,hemoglobin subunit delta,"The delta (HBD) and beta (HBB) genes are normally expressed in the adult: two alpha chains plus two beta chains constitute HbA, which in normal adult life comprises about 97% of the total hemoglobin. Two alpha chains plus two delta chains constitute HbA-2, which with HbF comprises the remaining 3% o",False,0.2
40,CYR61,4606,0.9895472035247569,0.05175185576081276,0.05025039613246918,0.6303590834140778,0.09222743902590791,4,3.8261351585388184,2.2708683013916016,0.0,5.08463716506958,HBD,hypophosphatemic bone disease,,False,0.0
41,DLL4,5007,0.9888384321758343,0.049262966960668564,0.049111559987068176,0.6120011210441589,0.09072733645762021,4,3.8817317485809326,2.287393093109131,0.0,4.478302001953125,DLL4,Unknown,,False,0.0
42,ATP8B4,1270,0.9888104865540265,0.047060366719961166,0.045017775148153305,0.6275991002718607,0.09065928442375926,4,3.9644851684570312,2.3116440773010254,0.0,4.863487720489502,CCN1,cellular communication network factor 1,"The secreted protein encoded by this gene is growth factor-inducible and promotes the adhesion of endothelial cells. The encoded protein interacts with several integrins and with heparan sulfate proteoglycan. This protein also plays a role in cell proliferation, differentiation, angiogenesis, apopto",False,0.2
43,AMOTL2,631,0.9882160239770302,0.052713558077812195,0.050714511424303055,0.6425072650114695,0.0897842512906859,4,4.76890754699707,2.5282981395721436,0.0,4.50631046295166,DLL4,delta like canonical Notch ligand 4,"This gene is a homolog of the Drosophila delta gene. The delta gene family encodes Notch ligands that are characterized by a DSL domain, EGF repeats, and a transmembrane domain. [provided by RefSeq, Jul 2008].",False,0.4
44,CALD1,2901,0.9882085319073919,0.06144051253795624,0.06089125946164131,0.6337317824363708,0.08998572865904197,4,4.573188304901123,2.4785029888153076,0.0,4.438765048980713,ATP8B4,ATPase phospholipid transporting 8B4 (putative),"This gene encodes a member of the cation transport ATPase (P-type) family and type IV subfamily. The encoded protein is involved in phospholipid transport in the cell membrane. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jan 2013].",False,0.2
45,CNN3,3975,0.9878125046181799,0.07245738059282303,0.07067718356847763,0.6686278879642487,0.09021986052702369,4,5.370872497558594,2.6714909076690674,0.0,4.687963962554932,AMOTL2,angiomotin like 2,"Angiomotin is a protein that binds angiostatin, a circulating inhibitor of the formation of new blood vessels (angiogenesis). Angiomotin mediates angiostatin inhibition of endothelial cell migration and tube formation in vitro. The protein encoded by this gene is related to angiomotin and is a membe",False,0.4
46,C9orf139,2769,0.9878011992953925,0.04764249175786972,0.04537416622042656,0.6275042593479156,0.09004531304649843,4,4.19709587097168,2.3777055740356445,0.0,4.6280317306518555,CALD1,caldesmon 1,"This gene encodes a calmodulin- and actin-binding protein that plays an essential role in the regulation of smooth muscle and nonmuscle contraction. The conserved domain of this protein possesses the binding activities to Ca(2+)-calmodulin, actin, tropomyosin, myosin, and phospholipids. This protein",False,0.4
47,IRGM,8589,0.9877122424389236,0.05133270099759102,0.04764558747410774,0.6162038842837015,0.09106465230658123,4,4.4998321533203125,2.4593875408172607,0.0,3.9862844944000244,CNN3,calponin 3,"This gene encodes a protein with a markedly acidic C terminus; the basic N-terminus is highly homologous to the N-terminus of a related gene, CNN1. Members of the CNN gene family all contain similar tandemly repeated motifs. This encoded protein is associated with the cytoskeleton but is not involve",False,0.2
48,PADI4,12868,0.9876841846349937,0.0443374402821064,0.04473148658871651,0.6475937068462372,0.08947944853458734,4,4.508796215057373,2.4617371559143066,0.0,4.919014930725098,LINC02908,long intergenic non-protein coding RNA 2908,,False,0.0
49,TAS2R46,17690,0.9873035659865873,0.09452652186155319,0.09329983592033386,0.6453347206115723,0.0923425941949163,4,5.522575378417969,2.70544171333313,0.0,3.837466239929199,IRGM,immunity related GTPase M,This gene encodes a member of the p47 immunity-related GTPase family. The encoded protein may play a role in the innate immune response by regulating autophagy formation in response to intracellular pathogens. Polymorphisms that affect the normal expression of this gene are associated with a suscept,False,0.4
50,RND3,15040,0.9869518661151979,0.062352780252695084,0.05793697014451027,0.6493210593859354,0.08909000230626263,4,4.5476837158203125,2.4718854427337646,0.0,4.931948184967041,PADI4,peptidyl arginine deiminase 4,"This gene is a member of a gene family which encodes enzymes responsible for the conversion of arginine residues to citrulline residues. This gene may play a role in granulocyte and macrophage development leading to inflammation and immune response. [provided by RefSeq, Jul 2008].",False,0.4
