rank,gene_id,gene_index,final_score,ig_score,gxi_score,statistical_score,mi_score,consensus,fold_change,log_fold_change,p_value_corrected,cohens_d,gene_symbol,gene_name,gene_summary,is_known_cancer_gene,validation_score
16,PENK,13237,0.9986702563851211,0.12575547397136688,0.12001893669366837,0.6174619893232981,0.07366311546426663,4,4.077676773071289,2.3441686630249023,0.0,4.446182727813721,SLC8A3,solute carrier family 8 member A3,This gene encodes a member of the sodium/calcium exchanger integral membrane protein family. Na+/Ca2+ exchange proteins are involved in maintaining Ca2+ homeostasis in a wide variety of cell types. The protein is regulated by intracellular calcium ions and is found in both the plasma membrane and in,False,0.4
17,ATCAY,1149,0.9986507727027051,0.038131073117256165,0.03437313064932823,0.5684744119644165,0.06006819646137029,4,2.968475103378296,1.9885847568511963,0.0,4.085757255554199,FAM162B,family with sequence similarity 162 member B,"Predicted to be integral component of membrane. [provided by Alliance of Genome Resources, Apr 2022]",False,0.0
18,TERF2IP,17881,0.9986312890202891,0.03652900084853172,0.03458530083298683,0.5909290214379629,0.06483263287516339,4,3.390587568283081,2.1344141960144043,0.0,4.337283134460449,PENK,proenkephalin,"This gene encodes a preproprotein that is proteolytically processed to generate multiple protein products. These products include the pentapeptide opioids Met-enkephalin and Leu-enkephalin, which are stored in synaptic vesicles, then released into the synapse where they bind to mu- and delta-opioid ",False,0.4
19,EML5,5566,0.9986264180996851,0.05498814582824707,0.0518004335463047,0.5589942832787832,0.055362761491628554,4,3.192868947982788,2.0679378509521484,0.0,3.5769596099853516,ATCAY,ATCAY kinesin light chain interacting caytaxin,"This gene encodes a neuron-restricted protein that contains a CRAL-TRIO motif common to proteins that bind small lipophilic molecules. Mutations in this gene are associated with cerebellar ataxia, Cayman type. [provided by RefSeq, Jul 2008].",False,0.2
20,SLC18A1,16140,0.9986264180996851,0.21052642166614532,0.1992388665676117,0.7129295667012533,0.08717835069003854,4,5.206802845001221,2.633850336074829,0.0,6.181084156036377,TERF2IP,TERF2 interacting protein,"The gene encodes a protein that is part of a complex involved in telomere length regulation. Pseudogenes are present on chromosomes 5 and 22. [provided by RefSeq, Apr 2010]",False,0.2
21,SLC18A2,16141,0.9986264180996851,0.0839041918516159,0.07732496410608292,0.5773265361785889,0.06948857504400996,4,3.5837485790252686,2.1965279579162598,0.0,3.7360475063323975,EML5,EMAP like 5,"Predicted to enable microtubule binding activity. Located in extracellular exosome. [provided by Alliance of Genome Resources, Apr 2022]",False,0.2
22,FAM163B,5964,0.9986118053378731,0.05699659511446953,0.052995629608631134,0.5755790174007416,0.06209741674435865,4,3.900355577468872,2.292886257171631,0.0,3.3670148849487305,SLC18A1,solute carrier family 18 member A1,"The vesicular monoamine transporter acts to accumulate cytosolic monoamines into vesicles, using the proton gradient maintained across the vesicular membrane. Its proper function is essential to the correct activity of the monoaminergic systems that have been implicated in several human neuropsychia",False,0.4
23,FAM163A,5963,0.9986118053378731,0.0947270318865776,0.09067855775356293,0.6306273837884268,0.06789729125328758,4,3.8925423622131348,2.2905843257904053,0.0,5.026278972625732,SLC18A2,solute carrier family 18 member A2,"This gene encodes an transmembrane protein that functions as an ATP-dependent transporter of monoamines, such as dopamine, norepinephrine, serotonin, and histamine. This protein transports amine neurotransmitters into synaptic vesicles. Polymorphisms in this gene may be associated with schizophrenia",False,0.4
24,KCNG4,8782,0.9985825798142491,0.17739738523960114,0.1654966026544571,0.6559060513973236,0.0742475286536084,4,5.606743812561035,2.7239394187927246,0.0,4.070437908172607,FAM163B,family with sequence similarity 163 member B,"Predicted to be integral component of membrane. [provided by Alliance of Genome Resources, Apr 2022]",False,0.0
25,DRD2,5206,0.9985728379730412,0.04424178600311279,0.042642153799533844,0.623090386390686,0.0812827139522827,4,3.7261860370635986,2.2406764030456543,0.0,4.966525554656982,FAM163A,family with sequence similarity 163 member A,"Predicted to be integral component of membrane. [provided by Alliance of Genome Resources, Apr 2022]",False,0.0
26,RD3,14796,0.9985630961318331,0.12351376563310623,0.11593835055828094,0.5673276086648306,0.06102951186984362,4,3.8681039810180664,2.283360004425049,0.0,3.151724338531494,KCNG4,potassium voltage-gated channel modifier subfamily G member 4,"Voltage-gated potassium (Kv) channels represent the most complex class of voltage-gated ion channels from both functional and structural standpoints. Their diverse functions include regulating neurotransmitter release, heart rate, insulin secretion, neuronal excitability, epithelial electrolyte tran",False,0.2
27,PRLHR,14092,0.9985387415288132,0.11449221521615982,0.10333310812711716,0.660232146581014,0.0752933922824548,4,4.615471363067627,2.4894070625305176,0.0,5.191493034362793,DRD2,dopamine receptor D2,This gene encodes the D2 subtype of the dopamine receptor. This G-protein coupled receptor inhibits adenylyl cyclase activity. A missense mutation in this gene causes myoclonus dystonia; other mutations have been associated with schizophrenia. Alternative splicing of this gene results in two transcr,False,0.4
28,DBH,4662,0.9985289996876052,0.2013140618801117,0.1903485655784607,0.7398195068041483,0.09065455226624008,4,5.555661678314209,2.7127413749694824,0.0,6.638923168182373,RD3,RD3 regulator of GUCY2D,"This gene encodes a retinal protein that is associated with promyelocytic leukemia-gene product (PML) bodies in the nucleus. Mutations in this gene cause Leber congenital amaurosis type 12, a disease that results in retinal degeneration. Alternative splicing results in multiple transcript variants. ",False,0.2
29,DRGX,5212,0.9985192578463973,0.13430844247341156,0.12506669759750366,0.6097949842611948,0.055157333567796396,4,4.945782661437988,2.571866750717163,0.0,3.348066806793213,PRLHR,prolactin releasing hormone receptor,"PRLHR is a 7-transmembrane domain receptor for prolactin-releasing hormone (PRLH; MIM 602663) that is highly expressed in anterior pituitary (Ozawa et al., 2002 [PubMed 11923475]).[supplied by OMIM, Mar 2008]",False,0.4
30,BEGAIN,1479,0.9984754195609613,0.03714853897690773,0.039155155420303345,0.5619826018810272,0.07217184454345404,4,3.055950403213501,2.0200400352478027,0.0,3.803527593612671,DBH,dopamine beta-hydroxylase,"The protein encoded by this gene is an oxidoreductase belonging to the copper type II, ascorbate-dependent monooxygenase family. The encoded protein, expressed in neuroscretory vesicles and chromaffin granules of the adrenal medulla, catalyzes the conversion of dopamine to norepinephrine, which func",False,0.4
31,RALYL,14616,0.9984559358785453,0.0676322653889656,0.06510834395885468,0.5561245779196421,0.05532119013818626,4,3.2131781578063965,2.074908971786499,0.0,3.4705591201782227,DRGX,dorsal root ganglia homeobox,"Enables sequence-specific double-stranded DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to act upstream of or within several processes, including detection of temperature stimulus; nervous system development; and sensory perception of m",False,0.2
32,KCNH5,8787,0.9984072266725054,0.08589082956314087,0.08087073266506195,0.5834967891375223,0.06832812061493332,4,3.8198845386505127,2.268998622894287,0.0,3.685019016265869,BEGAIN,brain enriched guanylate kinase associated,Predicted to be involved in regulation of postsynaptic neurotransmitter receptor activity. Predicted to act upstream of or within evoked excitatory postsynaptic potential. Predicted to be located in dendrite; nucleus; and presynapse. Predicted to be active in glutamatergic synapse and postsynapse. [,False,0.2
33,AMPD2,633,0.9984072266725054,0.08970816433429718,0.08570446074008942,0.5672995448112488,0.07281071085571544,4,3.358522415161133,2.1238391399383545,0.0,3.66046404838562,RALYL,RALY RNA binding protein like,"Enables identical protein binding activity. Located in nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]",False,0.2
34,HCN1,7687,0.9984023557519014,0.05426592007279396,0.05156448483467102,0.5769590437412262,0.06138452955390794,4,3.3896484375,2.1341054439544678,0.0,3.9191226959228516,KCNH5,potassium voltage-gated channel subfamily H member 5,"This gene encodes a member of voltage-gated potassium channels. Members of this family have diverse functions, including regulating neurotransmitter and hormone release, cardiac function, and cell volume. This protein is an outward-rectifying, noninactivating channel. Alternative splicing results in",False,0.2
35,TLX2,18083,0.9983828720694854,0.13111430406570435,0.12409042567014694,0.597914973894755,0.07226036060595598,4,4.146443843841553,2.3635759353637695,0.0,3.7910053730010986,AMPD2,adenosine monophosphate deaminase 2,"The protein encoded by this gene is important in purine metabolism by converting AMP to IMP. The encoded protein, which acts as a homotetramer, is one of three AMP deaminases found in mammals. Several transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq,",False,0.4
36,NDNL2,11695,0.9983536465458615,0.038833919912576675,0.03775776922702789,0.5523969928423563,0.05652387632719247,4,3.1078665256500244,2.038389205932617,0.0,3.464043140411377,HCN1,hyperpolarization activated cyclic nucleotide gated potassium channel 1,The membrane protein encoded by this gene is a hyperpolarization-activated cation channel that contributes to the native pacemaker currents in heart and neurons. The encoded protein can homodimerize or heterodimerize with other pore-forming subunits to form a potassium channel. This channel may act ,False,0.4
37,ATP2B3,1213,0.9983098082604255,0.04210264980792999,0.04184286668896675,0.550980935494105,0.053734491033312404,4,3.216982364654541,2.0762109756469727,0.0,3.312445640563965,TLX2,T cell leukemia homeobox 2,"This gene is a member of an orphan homeobox-containing transcription factor family. Studies of the mouse ortholog have shown that the encoded protein is crucial for the development of the enteric nervous system; in humans, loss-of-function may play a role in tumorigenesis of gastrointestinal stromal",False,0.2
38,NEUROD4,11800,0.9982659699749895,0.1738826185464859,0.16351361572742462,0.7009099125862122,0.0768047768254212,4,5.301816940307617,2.6557679176330566,0.0,5.725480556488037,NSMCE3,NSE3 component of SMC5/6 complex,"The protein encoded by this gene is part of the SMC5-6 chromatin reorganizing complex and is a member of the MAGE superfamily. This is an intronless gene. [provided by RefSeq, May 2011].",False,0.2
39,C16orf80,1986,0.9982659699749895,0.04749123752117157,0.04400002956390381,0.5426929990450541,0.05700055876353338,4,3.163601875305176,2.0578322410583496,0.0,3.1171882152557373,ATP2B3,ATPase plasma membrane Ca2+ transporting 3,The protein encoded by this gene belongs to the family of P-type primary ion transport ATPases characterized by the formation of an aspartyl phosphate intermediate during the reaction cycle. These enzymes remove bivalent calcium ions from eukaryotic cells against very large concentration gradients a,False,0.4
40,TH,17959,0.9982416153719695,0.2021334022283554,0.18941783905029297,0.7338292996088663,0.09065455226624008,4,5.135073661804199,2.6170806884765625,0.0,6.879805088043213,NEUROD4,neuronal differentiation 4,"Predicted to enable DNA-binding transcription factor activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in amacrine cell differentiation; positive regulation of cell differentiation; and regulation of tran",False,0.2
41,PHOX2A,13372,0.9982318735307616,0.20468543469905853,0.1907730996608734,0.7310410340627035,0.08183637281126055,4,5.557252407073975,2.7130913734436035,0.0,6.373979091644287,CFAP20,cilia and flagella associated protein 20,"Enables RNA binding activity. Involved in several processes, including positive regulation of feeding behavior; protein polyglutamylation; and regulation of cell motility. Located in centriole; ciliary basal body; and nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]",False,0.2
42,PHOX2B,13373,0.9982318735307616,0.28380855917930603,0.2671230137348175,0.8639921943346659,0.09065455226624008,4,6.604952335357666,2.9269392490386963,0.0,9.314813613891602,TH,tyrosine hydroxylase,"The protein encoded by this gene is involved in the conversion of tyrosine to dopamine. It is the rate-limiting enzyme in the synthesis of catecholamines, hence plays a key role in the physiology of adrenergic neurons. Mutations in this gene have been associated with autosomal recessive Segawa syndr",False,0.4
43,CHGA,3691,0.9982075189277416,0.0852525532245636,0.07879357784986496,0.6529481609662374,0.08503840195628176,4,3.819365978240967,2.268843412399292,0.0,5.769078731536865,PHOX2A,paired like homeobox 2A,The protein encoded by this gene contains a paired-like homeodomain most similar to that of the Drosophila aristaless gene product. The encoded protein plays a central role in development of the autonomic nervous system. It regulates the expression of tyrosine hydroxylase and dopamine beta-hydroxyla,False,0.2
44,HAND2,7623,0.9981929061659296,0.07836984843015671,0.07186853140592575,0.6003552377223969,0.08456174615119849,4,3.341599464416504,2.1182265281677246,0.0,4.669057846069336,PHOX2B,paired like homeobox 2B,The DNA-associated protein encoded by this gene is a member of the paired family of homeobox proteins localized to the nucleus. The protein functions as a transcription factor involved in the development of several major noradrenergic neuron populations and the determination of neurotransmitter phen,False,0.2
45,HAND1,7622,0.9981929061659296,0.10012215375900269,0.09618302434682846,0.5884553492069244,0.05722268981148915,4,4.39956521987915,2.4328432083129883,0.0,3.2540953159332275,CHGA,chromogranin A,"The protein encoded by this gene is a member of the chromogranin/secretogranin family of neuroendocrine secretory proteins. It is found in secretory vesicles of neurons and endocrine cells. This gene product is a precursor to three biologically active peptides; vasostatin, pancreastatin, and parasta",False,0.2
46,FAIM2,5849,0.9981490678804936,0.04373611882328987,0.04059724882245064,0.5490158796310425,0.06646858942154266,4,2.73452091217041,1.9009231328964233,0.0,3.7359554767608643,HAND2,heart and neural crest derivatives expressed 2,"The protein encoded by this gene belongs to the basic helix-loop-helix family of transcription factors. This gene product is one of two closely related family members, the HAND proteins, which are asymmetrically expressed in the developing ventricular chambers and play an essential role in cardiac m",False,0.2
47,CYB561,4519,0.9981490678804936,0.09236786514520645,0.08416512608528137,0.5676927467187246,0.08510739583881488,4,3.2536497116088867,2.0887012481689453,0.0,3.777132749557495,HAND1,heart and neural crest derivatives expressed 1,"The protein encoded by this gene belongs to the basic helix-loop-helix family of transcription factors. This gene product is one of two closely related family members, the HAND proteins, which are asymmetrically expressed in the developing ventricular chambers and play an essential role in cardiac m",False,0.4
48,TAGLN3,17645,0.9981393260392857,0.033732298761606216,0.03194063901901245,0.5761885941028595,0.05786280524686327,4,3.0638785362243652,2.022857189178467,0.0,4.2217793464660645,FAIM2,Fas apoptotic inhibitory molecule 2,"Involved in regulation of neuron apoptotic process. Acts upstream of or within negative regulation of extrinsic apoptotic signaling pathway via death domain receptors. Located in membrane raft. [provided by Alliance of Genome Resources, Apr 2022]",False,0.2
49,CHGB,3692,0.9981295841980777,0.055568307638168335,0.053604427725076675,0.6406475901603699,0.08496613512782303,4,3.7363879680633545,2.2437872886657715,0.0,5.483039855957031,CYB561,cytochrome b561,"Predicted to enable transmembrane monodehydroascorbate reductase activity. Predicted to be involved in ascorbate homeostasis. Predicted to be located in chromaffin granule membrane. Predicted to be active in lysosomal membrane. [provided by Alliance of Genome Resources, Apr 2022]",False,0.2
50,KCNQ2,8837,0.9980808749920378,0.05455648899078369,0.05150113254785538,0.5724127888679504,0.056883262542823276,4,3.00771164894104,2.0027785301208496,0.0,4.164671897888184,TAGLN3,transgelin 3,"Predicted to be involved in central nervous system development. Predicted to act upstream of or within negative regulation of transcription by RNA polymerase II. Predicted to be located in nucleus. Predicted to be active in cytoskeleton. [provided by Alliance of Genome Resources, Apr 2022]",False,0.2
