rank,gene_id,gene_index,final_score,ig_score,gxi_score,statistical_score,mi_score,consensus,fold_change,log_fold_change,p_value_corrected,cohens_d,gene_symbol,gene_name,gene_summary,is_known_cancer_gene,validation_score
31,SPACA1,17051,0.9498315718734303,0.028879765421152115,0.025636941194534302,0.6740192969640096,0.030681346765733863,4,6.698389530181885,2.944556713104248,0.0,3.5221893787384033,SPACA1,sperm acrosome associated 1,"The correlation of anti-sperm antibodies with cases of unexplained infertility implicates a role for these antibodies in blocking fertilization. Improved diagnosis and treatment of immunologic infertility, as well as identification of proteins for targeted contraception, are dependent on the identif",False,0.2
32,ST3GAL4,17310,0.9497787671838357,0.026331286877393723,0.02687237225472927,0.5907217065493265,0.030414105626740184,4,3.2708215713500977,2.0945136547088623,0.0,4.45082950592041,ST3GAL4,"ST3 beta-galactoside alpha-2,3-sialyltransferase 4","This gene encodes a member of the glycosyltransferase 29 family, a group of enzymes involved in protein glycosylation. The encoded protein is targeted to Golgi membranes but may be proteolytically processed and secreted. The gene product may also be involved in the increased expression of sialyl Lew",False,0.4
33,VPS53,19426,0.9491399540285301,0.021820174530148506,0.020374303683638573,0.5210753977298737,0.03220388201448432,4,2.923022747039795,1.9719656705856323,0.0,2.7092390060424805,VPS53,VPS53 subunit of GARP complex,"This gene encodes a protein with sequence similarity to the yeast Vps53p protein. Vps53p is involved in retrograde vesicle trafficking in late Golgi. [provided by RefSeq, Jul 2008]",False,0.2
34,AMDHD2,615,0.9490516676596433,0.02186146378517151,0.02202933467924595,0.5512516101201376,0.030145577287138847,4,2.943146228790283,1.9793472290039062,0.0,3.5944020748138428,AMDHD2,amidohydrolase domain containing 2,"Enables N-acetylglucosamine-6-phosphate deacetylase activity. Predicted to be involved in N-acetylglucosamine catabolic process. Located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]",False,0.4
35,GPR137B,7299,0.9490014232016579,0.02474544756114483,0.022944103926420212,0.5347595910231272,0.031245655015645246,4,2.603914976119995,1.849565029144287,0.0,3.438872814178467,GPR137B,G protein-coupled receptor 137B,"Involved in several processes, including positive regulation of TORC1 signaling; positive regulation of protein localization to lysosome; and regulation of GTPase activity. Located in lysosomal membrane. [provided by Alliance of Genome Resources, Apr 2022]",False,0.2
36,TYR,19007,0.9482080447076198,0.034121137112379074,0.03296368941664696,0.691613644361496,0.0291871712200944,4,4.399875640869141,2.4329261779785156,0.0,6.348533630371094,TYR,tyrosinase,"The enzyme encoded by this gene catalyzes the first 2 steps, and at least 1 subsequent step, in the conversion of tyrosine to melanin. The enzyme has both tyrosine hydroxylase and dopa oxidase catalytic activities, and requires copper for function. Mutations in this gene result in oculocutaneous alb",False,0.4
37,LOC100127888,9663,0.9481047889794015,0.02117850072681904,0.02082144096493721,0.5978010992209116,0.029662518278562366,4,3.454855442047119,2.155378580093384,0.0,4.479177474975586,LOC100127888,Unknown,,False,0.0
38,VAT1,19336,0.9477635031280497,0.023113178089261055,0.022312499582767487,0.5566282272338867,0.028588488637467657,4,2.988804340362549,1.995956301689148,0.0,3.7100424766540527,SLC18A1,solute carrier family 18 member A1,"The vesicular monoamine transporter acts to accumulate cytosolic monoamines into vesicles, using the proton gradient maintained across the vesicular membrane. Its proper function is essential to the correct activity of the monoaminergic systems that have been implicated in several human neuropsychia",False,0.4
39,TRIM63,18687,0.9475411918493032,0.03672980144619942,0.03862081468105316,0.6200246214866638,0.02921422559846465,4,3.543400287628174,2.183772325515747,0.0,5.057338714599609,VAT1,vesicle amine transport 1,Synaptic vesicles are responsible for regulating the storage and release of neurotransmitters in the nerve terminal. The protein encoded by this gene is an abundant integral membrane protein of cholinergic synaptic vesicles and is thought to be involved in vesicular transport. It belongs to the quin,False,0.2
40,CA14,2833,0.9475034245159069,0.03230985999107361,0.0315452441573143,0.5898877481619517,0.02897401522254972,4,3.312985897064209,2.108686923980713,0.0,4.383646488189697,TRIM63,tripartite motif containing 63,This gene encodes a member of the RING zinc finger protein family found in striated muscle and iris. The product of this gene is an E3 ubiquitin ligase that localizes to the Z-line and M-line lattices of myofibrils. This protein plays an important role in the atrophy of skeletal and cardiac muscle a,False,0.2
