rank,gene_id,gene_index,final_score,ig_score,gxi_score,statistical_score,mi_score,consensus,fold_change,log_fold_change,p_value_corrected,cohens_d,gene_symbol,gene_name,gene_summary,is_known_cancer_gene,validation_score
22,C1orf94,2246,0.9981636807608488,0.05419307202100754,0.05342304706573486,0.6168329914410909,0.17485453424966058,4,3.399824619293213,2.1374459266662598,0.0,5.105165481567383,AMER2,APC membrane recruitment protein 2,"Enables phosphatidylinositol-4,5-bisphosphate binding activity. Involved in negative regulation of canonical Wnt signaling pathway. Located in plasma membrane. [provided by Alliance of Genome Resources, Apr 2022]",False,0.2
23,TNR,18473,0.9981490679990368,0.06144792214035988,0.056661248207092285,0.619522899389267,0.18889065371071645,4,3.6500916481018066,2.217259168624878,0.0,4.935595512390137,STMN4,stathmin 4,Predicted to enable tubulin binding activity. Predicted to be involved in microtubule depolymerization; neuron projection development; and regulation of microtubule polymerization or depolymerization. Predicted to be located in Golgi apparatus and growth cone. Predicted to be active in cytoplasm and,False,0.2
24,LRRTM2,10355,0.9981441970784328,0.04781631380319595,0.04301801696419716,0.5828476250171661,0.1820282527628163,4,2.9274415969848633,1.9735897779464722,0.0,4.557987213134766,C1orf94,chromosome 1 open reading frame 94,,False,0.0
25,CSMD3,4317,0.998080875110581,0.07185230404138565,0.06748927384614944,0.5679618815581003,0.17293749148183446,4,3.1023898124694824,2.0364646911621094,0.0,3.9364664554595947,TNR,tenascin R,"This gene encodes a member of the tenascin family of extracellular matrix glycoproteins. The encoded protein is restricted to the central nervous system. The protein may play a role in neurite outgrowth, neural cell adhesion and modulation of sodium channel function. It is a constituent of perineuro",False,0.4
26,SLCO1C1,16444,0.998017553142729,0.08891257643699646,0.0802326500415802,0.5886175334453583,0.18827401199597427,4,3.1440916061401367,2.051055908203125,0.0,4.514434337615967,LRRTM2,leucine rich repeat transmembrane neuronal 2,"Predicted to enable neurexin family protein binding activity. Predicted to be involved in regulation of postsynaptic density assembly. Predicted to act upstream of or within several processes, including long-term synaptic potentiation; negative regulation of receptor internalization; and positive re",False,0.2
27,NRSN1,12122,0.9977788780331333,0.04572569951415062,0.040990110486745834,0.5890084902445475,0.171477720027718,4,3.1418800354003906,2.050285816192627,0.0,4.528374671936035,CSMD3,CUB and Sushi multiple domains 3,"Predicted to be involved in regulation of dendrite development. Predicted to be located in plasma membrane. [provided by Alliance of Genome Resources, Apr 2022]",False,0.2
28,GABRG1,6787,0.9977545234301133,0.06686839461326599,0.05980101600289345,0.5940170784791311,0.18836498004944802,4,3.5257129669189453,2.178145170211792,0.0,4.294799327850342,SLCO1C1,solute carrier organic anion transporter family member 1C1,"This gene encodes a member of the organic anion transporter family. The encoded protein is a transmembrane receptor that mediates the sodium-independent uptake of thyroid hormones in brain tissues. This protein has particularly high affinity for the thyroid hormones thyroxine, tri-iodothyronine and ",False,0.4
29,GPR37L1,7346,0.9974233008290417,0.07177165150642395,0.0645616203546524,0.6152529815832773,0.1945986924045473,4,3.206728458404541,2.0726985931396484,0.0,5.250861167907715,NRSN1,neurensin 1,"Predicted to be involved in nervous system development. Predicted to be located in cytoplasmic vesicle and growth cone. Predicted to be active in neuron projection; neuronal cell body; and transport vesicle. [provided by Alliance of Genome Resources, Apr 2022]",False,0.2
30,CEND1,3573,0.9973745916230018,0.049531906843185425,0.048914071172475815,0.5701949695746104,0.18141442843691968,4,2.7979509830474854,1.92522132396698,0.0,4.307898044586182,GABRG1,gamma-aminobutyric acid type A receptor subunit gamma1,The protein encoded by this gene belongs to the ligand-gated ionic channel family. It is an integral membrane protein and plays an important role in inhibiting neurotransmission by binding to the benzodiazepine receptor and opening an integral chloride channel. This gene is clustered with three othe,False,0.4
31,CDH10,3434,0.9973745916230018,0.04347004368901253,0.04134400933980942,0.5890584091345469,0.18123838530805036,4,2.959506034851074,1.9853204488754272,0.0,4.712246417999268,GPR37L1,G protein-coupled receptor 37 like 1,Enables G protein-coupled peptide receptor activity; peptide binding activity; and prosaposin receptor activity. Involved in adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway and positive regulation of MAPK cascade. Located in plasma membrane. Part of receptor complex. [provi,False,0.2
32,LHFPL3,9551,0.997121303751594,0.07490085065364838,0.06866585463285446,0.5915071864922842,0.18667535411668945,4,3.049473524093628,2.0177345275878906,0.0,4.695742130279541,CEND1,cell cycle exit and neuronal differentiation 1,"The protein encoded by this gene is a neuron-specific protein. The similar protein in pig enhances neuroblastoma cell differentiation in vitro and may be involved in neuronal differentiation in vivo. Multiple pseudogenes have been reported for this gene. [provided by RefSeq, Jul 2008].",False,0.2
33,FAM181B,5999,0.997113261026868,0.055731795728206635,0.053695376962423325,0.5655514995257059,0.18693815877007425,4,2.692587375640869,1.8846321105957031,0.0,4.2739577293396,CDH10,cadherin 10,This gene encodes a type II classical cadherin of the cadherin superfamily. Alternative splicing of this gene results in multiple transcript variants. At least one of these variants encodes a preproprotein that is proteolytically processed to generate the mature cadherin protein. These integral memb,False,0.2
34,RFTN2,14874,0.9970725945455541,0.05027538910508156,0.043410759419202805,0.5791349510351816,0.20488553284595135,4,2.8843157291412354,1.957660436630249,0.0,4.48973274230957,LHFPL3,LHFPL tetraspan subfamily member 3,"This gene is a member of the lipoma HMGIC fusion partner (LHFP) gene family, which is a subset of the superfamily of tetraspan transmembrane protein encoding genes. Mutations in one LHFP-like gene result in deafness in humans and mice, and a second LHFP-like gene is fused to a high-mobility group ge",False,0.2
35,ZDHHC5,19856,0.9969508215304543,0.05573730543255806,0.05454634130001068,0.5633164048194885,0.19458557976305224,4,2.8099894523620605,1.929787039756775,0.0,4.089502811431885,FAM181B,family with sequence similarity 181 member B,,False,0.0
36,SFXN5,15906,0.996488915629199,0.048640187829732895,0.04563001170754433,0.5480876664320627,0.17031937040105283,4,2.7074036598205566,1.890409231185913,0.0,3.7352263927459717,RFTN2,raftlin family member 2,"Predicted to act upstream of or within dsRNA transport and response to exogenous dsRNA. Predicted to be located in plasma membrane. [provided by Alliance of Genome Resources, Apr 2022]",False,0.2
37,PCDHGC4,13073,0.9957602208025388,0.04309872165322304,0.04092485457658768,0.5626466075579325,0.1661954824232752,4,2.9291772842407227,1.9742273092269897,0.0,3.950221061706543,ZDHHC5,zDHHC palmitoyltransferase 5,Enables palmitoyltransferase activity. Involved in positive regulation of pattern recognition receptor signaling pathway and positive regulation of protein localization to plasma membrane. Acts upstream of or within protein palmitoylation. Located in phagocytic vesicle and plasma membrane. [provided,False,0.2
38,C2orf85,2446,0.9953975486790546,0.05921145901083946,0.05412094667553902,0.5852601528167725,0.16622814720213253,4,3.4243812561035156,2.1454756259918213,0.0,4.133423328399658,SFXN5,sideroflexin 5,"Predicted to enable citrate transmembrane transporter activity. Predicted to be involved in citrate transport and mitochondrial transmembrane transport. Located in mitochondrion. [provided by Alliance of Genome Resources, Apr 2022]",False,0.2
39,TES,17883,0.9951506470027385,0.05084514990448952,0.05102138966321945,0.5722809135913849,0.16501417942600427,4,2.966033697128296,1.987696886062622,0.0,4.202393531799316,PCDHGC4,"protocadherin gamma subfamily C, 4","This gene is a member of the protocadherin gamma gene cluster, one of three related clusters tandemly linked on chromosome five. These gene clusters have an immunoglobulin-like organization, suggesting that a novel mechanism may be involved in their regulation and expression. The gamma gene cluster ",False,0.2
40,FEZF2,6365,0.9950532525126039,0.05071430280804634,0.04380003362894058,0.5682110488414764,0.1748298272844886,4,3.4619078636169434,2.157660722732544,0.0,3.584423780441284,RTP5,receptor transporter protein 5 (putative),Predicted to enable olfactory receptor binding activity. Predicted to be involved in detection of chemical stimulus involved in sensory perception of bitter taste; protein insertion into membrane; and protein targeting to membrane. Predicted to be integral component of membrane. [provided by Allianc,False,0.2
