rank,gene_id,gene_index,final_score,ig_score,gxi_score,statistical_score,mi_score,consensus,fold_change,log_fold_change,p_value_corrected,cohens_d,gene_symbol,gene_name,gene_summary,is_known_cancer_gene,validation_score
27,C12orf39,1801,0.9395809931507859,0.02405700646340847,0.02284405753016472,0.5125243465105692,0.017174869679578375,4,2.4211654663085938,1.774487853050232,0.0,2.9545650482177734,SH3PXD2B,SH3 and PX domains 2B,This gene encodes an adapter protein that is characterized by a PX domain and four Src homology 3 domains. The encoded protein is required for podosome formation and is involved in cell adhesion and migration of numerous cell types. Mutations in this gene are the cause of Frank-ter Haar syndrome (FT,False,0.2
28,EEF2K,5388,0.9394136120534183,0.020478231832385063,0.020905034616589546,0.47678108016649884,0.01805789267369673,4,2.112004041671753,1.6378439664840698,0.0,2.1914284229278564,SPX,spexin hormone,"The protein encoded by this gene is a hormone involved in modulation of cardiovascular and renal function. It has also been shown in rats to cause weight loss. Several transcript variants have been found for this gene. [provided by RefSeq, Feb 2016].",False,0.2
29,ATP6V1G3,1261,0.939303688470158,0.029115617275238037,0.028867613524198532,0.6979985932509104,0.01790543092166197,4,6.674276828765869,2.940030813217163,0.0,4.265681266784668,EEF2K,eukaryotic elongation factor 2 kinase,This gene encodes a highly conserved protein kinase in the calmodulin-mediated signaling pathway that links activation of cell surface receptors to cell division. This kinase is involved in the regulation of protein synthesis. It phosphorylates eukaryotic elongation factor 2 (EEF2) and thus inhibits,False,0.4
30,PAX2,12977,0.9384427341560009,0.021568268537521362,0.020793847739696503,0.4685577501853307,0.01999978159286875,4,1.9185129404067993,1.5452333688735962,1.637575007460489e-37,2.1382195949554443,ATP6V1G3,ATPase H+ transporting V1 subunit G3,"This gene encodes a component of vacuolar ATPase (V-ATPase), a multisubunit enzyme that mediates acidification of eukaryotic intracellular organelles. V-ATPase dependent organelle acidification is necessary for such intracellular processes as protein sorting, zymogen activation, receptor-mediated en",False,0.4
31,MOBKL1A,11046,0.9380216980942371,0.023132845759391785,0.021756740286946297,0.5314829150835673,0.016944422475582588,4,3.14970064163208,2.0530073642730713,0.0,2.7947866916656494,PAX2,paired box 2,"PAX2 encodes paired box gene 2, one of many human homologues of the Drosophila melanogaster gene prd. The central feature of this transcription factor gene family is the conserved DNA-binding paired box domain. PAX2 is believed to be a target of transcriptional supression by the tumor suppressor gen",False,0.2
32,UQCRFS1,19223,0.9379564195652278,0.015361042693257332,0.014163677580654621,0.4770433157682419,0.01809631622338026,4,2.0449790954589844,1.606432318687439,0.0,2.2663204669952393,MOB1B,MOB kinase activator 1B,"The protein encoded by this gene is similar to the yeast Mob1 protein. Yeast Mob1 binds Mps1p, a protein kinase essential for spindle pole body duplication and mitotic checkpoint regulation. Three transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Sep",False,0.4
33,LOC100130238,9694,0.9376550710837238,0.01434240210801363,0.014848577789962292,0.49453264474868774,0.016915609257314168,4,2.3176183700561523,1.7301479578018188,0.0,2.5183608531951904,UQCRFS1,"ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1",Predicted to enable oxidoreductase activity. Involved in mitochondrial respiratory chain complex III assembly and respiratory electron transport chain. Located in mitochondrion. Part of mitochondrial respiratory chain complex III and mitochondrial respiratory chain complex IV. Implicated in mitochon,False,0.4
34,TMEM72,18335,0.9371022648475564,0.013197634369134903,0.01277960930019617,0.6174999674161276,0.02817348750953963,4,3.9435133934020996,2.3055367469787598,0.0,4.581485748291016,TMEM72,Unknown,,False,0.0
35,TRIM50,18674,0.9360632340245177,0.022958967834711075,0.024358870461583138,0.5609096785386404,0.015885056730869485,4,4.0145673751831055,2.326125144958496,0.0,2.81272292137146,TMEM72,transmembrane protein 72,"This gene encodes a transmembrane protein which may be expressed specifically in the kidney. [provided by RefSeq, Sep 2016].",False,0.2
36,TUBB,18943,0.9348498242215042,0.012979313731193542,0.012757384218275547,0.49190879861513775,0.028516921406186224,4,2.2459747791290283,1.6986517906188965,0.0,2.511289119720459,TRIM50,tripartite motif containing 50,"Enables identical protein binding activity. Predicted to be involved in protein ubiquitination. Predicted to act upstream of or within regulation of establishment of protein localization. Located in cytosol. [provided by Alliance of Genome Resources, Apr 2022]",False,0.2
37,DMRT2,5026,0.9347277633463557,0.013555388897657394,0.014239278621971607,0.5350157022476196,0.018998725687482843,4,2.982849597930908,1.9938009977340698,0.0,3.0676217079162598,TUBB2A,tubulin beta 2A class IIa,"Microtubules, key participants in processes such as mitosis and intracellular transport, are composed of heterodimers of alpha- and beta-tubulins. The protein encoded by this gene is a beta-tubulin. Defects in this gene are associated with complex cortical dysplasia with other brain malformations-5.",False,0.4
38,PTGR2,14337,0.934309947244081,0.016994807869195938,0.015685325488448143,0.4725130995114644,0.017169464007837254,4,1.9364720582962036,1.5540838241577148,0.0,2.2389209270477295,TUBB,tubulin beta class I,"This gene encodes a beta tubulin protein. This protein forms a dimer with alpha tubulin and acts as a structural component of microtubules. Mutations in this gene cause cortical dysplasia, complex, with other brain malformations 6. Alternative splicing results in multiple splice variants. There are ",False,0.4
